ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
29,0.33389354647399366,0.0004740944812166127,0.061887092451563305,0.47453824531809075,0.12920702127513572
30,0.34920678046861486,0.000900947649995504,0.01884452430907419,0.5488988520801289,0.08214889549218664
31,0.24182760248163704,0.0006898395103521938,0.027142609658503836,0.10356371579215981,0.6267762325573472
32,0.876947197328805,9.403170963812227e-05,8.340521128630031e-05,0.021507542929714848,0.10136782282055566
33,0.09201316368812433,0.0005196350032515637,0.07517349137326314,0.07746422211811717,0.7548294878172439
34,0.9851171878169974,0.0009587702212877064,0.00020908115300720685,0.006336868499022889,0.007378092309684746
35,0.7648493806141686,0.004975860356237675,0.008164465757127275,0.0032841815899551374,0.21872611168251124
36,0.5756868946578356,0.0012927757386146266,0.020835779520888498,0.250753600303926,0.1514309497787353
37,0.03400722169294725,0.0026453611644800573,0.11399438136321108,0.0008547064278416022,0.8484983293515201
38,0.9465421995817977,7.143262609735007e-05,0.00014510379037445582,0.02575666361393956,0.027484600387790863
39,0.27379264883121546,7.471575731675967e-05,0.01354742038730291,0.5707571232059246,0.1418280918182403
40,0.26821555883495224,0.0008219567895268016,0.006852700176186855,0.03786906268807724,0.6862407215112569
41,0.04402117352775696,0.0006777060023254674,0.01026228827264186,0.29399489976567245,0.6510439324316033
42,2.9655788964180144e-05,0.004240031857926662,0.009073883242937177,0.00038129441867509813,0.9862751346914969
43,0.4726754381126923,0.0012904252374497365,0.00884946631093887,0.06717144851290226,0.45001322182601666
44,3.8381563272109006e-05,0.08890030903688266,0.03561833028777804,0.0011388896102158962,0.8743040895018513
45,0.09267472176362948,0.006384613704010592,0.15389255317087733,0.059575007621964784,0.6874731037395179
46,0.2126645463312375,0.000396063338096544,0.00574346896344831,0.02668875407600329,0.7545071672912143
47,0.25372942870647813,0.001844034189191528,0.03083252273342299,0.1933850790887846,0.5202089352821228
48,0.5937480082086851,6.962125432670224e-05,0.0275662077961576,0.24363003146965653,0.13498613127117406
49,0.20892735232893722,0.0001369273327678461,0.03459953947637145,0.42777933650416683,0.32855684435775667
50,0.05571150123044241,0.0012085019605618406,0.0364962260138831,0.15023626479107924,0.7563475060040334
51,0.18814976154250163,0.05688414928422834,0.07266992432316116,0.01059610344125857,0.6717000614088503
52,0.25174145480691706,0.00030049925709695345,0.032306289676109656,0.5316149843749194,0.18403677188495693
53,0.9672564252168819,0.000314482537492074,0.0003493180079655919,0.00990329185605038,0.022176482381609977
54,0.08548951210076321,0.008151208858775337,0.04539598833169892,0.0017522724950879039,0.8592110182136746
55,0.00016047711835107727,0.004405933836952636,0.6490045115356333,0.022119806099494228,0.3243092714095688
56,0.41123097577831835,0.00027286463390065153,0.08918951722323049,0.20818358255776379,0.2911230598067867
57,0.4867924710786197,0.00031173363648171365,0.003805411233498989,0.4439793540057103,0.06511103004568922
58,2.1394684367519258e-05,0.07938663020890756,0.05305720195697828,0.0003505310065216048,0.867184242143225
59,0.0003033885189729394,0.0019507908989851543,0.02083016819467805,0.0001946266255520253,0.9767210257618119
60,0.6501998199227733,0.00031666048130879563,0.0001799438410278192,0.027713939193929192,0.32158963656096085
61,0.6060266343172162,0.0010098137931456692,0.03887703740766024,0.06409385047672346,0.28999266400525453
62,0.07526904924843913,1.7285462266550005e-05,0.13708384023453826,0.619694833899192,0.167934991155564
63,0.2947604570708273,0.0002575961224591566,0.0007212668641710864,0.49847565326166254,0.20578502668087986
64,5.838820385897665e-05,0.014576563404981816,0.02015724755738115,0.0005234837205584127,0.9646843171132196
65,0.000768080101077813,0.005523472923222792,0.03880431161234307,0.00014956607830143457,0.9547545692850549
66,0.7301605665693804,0.00017094274506092343,0.003748096886761095,0.22765220267348418,0.038268191125313405
67,0.9712342271638499,0.00011165368168036095,0.0003078651352979766,0.005398011913001157,0.02294824210617076
68,0.2618911724667612,0.0005541576882143855,0.11624361544620133,0.4135253118417716,0.20778574255705143
69,0.34363510637272043,0.0009317362682664921,0.024592661609806242,0.5365017568020898,0.09433873894711695
70,0.00024392196668252762,0.0009421266877763081,0.01906035158252948,0.00012057848453550369,0.9796330212784762
71,0.0054535832802774485,0.00973074050564789,0.006031733309870018,0.006628753718631983,0.9721551891855725
72,0.9614091010232281,7.021900220341005e-05,6.764915282953626e-05,0.025833495470494443,0.012619535351244554
73,8.736442462475513e-06,0.009984450030881442,0.02191628715640005,0.0001301083368115962,0.9679604180334445
74,0.2910630885612775,0.00031350036117395856,0.006033370093018422,0.1993518202669723,0.5032382207175579
75,4.395872418130921e-05,0.00832140282349996,0.011874319975781011,0.0017386598904380749,0.9780216585860997
76,0.7121763873038094,0.026179989287914093,0.025783706569033296,0.006354647758288863,0.22950526908095434
77,0.9376792239440672,0.00016271850250948908,0.0004950786842154619,0.0015839883640289367,0.06007899050517881
78,0.029980203533419108,0.0022476339953102177,0.11229136379618539,0.0010601026726209696,0.8544206960024644
79,0.4680707725718847,0.0002526114394108666,0.011199973951757243,0.2096876575297581,0.3107889845071891
80,0.987340906671049,0.00021087057846306856,0.0005298176735608314,0.0007148296624359465,0.011203575414491289
81,2.0009467240649784e-05,0.0006018342198574129,0.004076481287096908,0.0002069413703142002,0.9950947336554908
82,1.5742609666734353e-05,0.0009281837011813906,0.005089404770484549,0.0003439821375853077,0.993622686781082
83,0.5731197251595732,0.00010056019434340502,0.03146451814358465,0.3376643228940611,0.05765087360843753
84,0.00011873178699322342,0.024329405492176822,0.044991581687556646,0.0007812270435931636,0.9297790539896802
85,0.32159103310179665,0.00011443989334456956,0.09604414195644383,0.5060631279716635,0.0761872570767514
86,0.027252880168410487,0.009094604791476965,0.2720779533245712,0.002008358494161914,0.6895662032213795
87,0.03148039798657516,0.0005520057759698807,0.382335856288025,0.4246590166649027,0.16097272328452739
88,0.4545958070172987,0.0010238338942833557,0.09977244770455845,0.20336230568869917,0.24124560569516026
89,0.0010280216075935552,0.0035649646839402667,0.17981686396120272,0.011003086680443364,0.80458706306682
90,0.8027395157940823,0.0004181446537312036,0.0002703851517527086,0.0023784293866842107,0.1941935250137494
91,0.00032019394065970933,0.0008425916656402938,0.06996408786112249,0.0006220849562143793,0.9282510415763631
92,0.00036632616993035846,0.0005566856385521161,0.052284465647239015,0.0012639774177660129,0.9455285451265125
93,0.8269969246429985,0.0008543014679832277,0.004239309295144965,0.005651184538348167,0.16225828005552512
94,0.44626455426007866,0.0003187647639090224,0.00840860773545296,0.36062788878047425,0.184380184460085
95,0.01874816274908562,0.00642563868525695,0.09621063708896772,0.003376250957668177,0.8752393105190214
96,0.9307102133694662,8.695663596087463e-05,0.0004610568394627656,0.06221697415697233,0.006524798998138006
97,0.5275599325142883,0.0003330365348269217,0.012667190151192375,0.34045783737519325,0.11898200342449912
98,3.797956698860596e-05,0.000892454089121347,0.0069814844229789536,0.0003207602384886022,0.9917673216824225
99,0.21685635787627353,0.012476434888582823,0.022433193787026115,0.009017721076342383,0.7392162923717752
100,0.3000201605723506,0.00030470784339007364,0.04699261376684483,0.475449105781513,0.1772334120359014
101,0.6665081544948291,0.0003338849104118222,0.0008303064224255791,0.008517133420394507,0.32381052075193906
102,0.9643573278289538,6.782307886488317e-05,0.0021538791875643434,0.027638210453135022,0.00578275945148205
103,0.2763984597737662,0.00014180301550467252,0.011727975715291562,0.5283798092150883,0.1833519522803492
104,0.45655046402193283,0.00032563994076542326,0.011047920883609109,0.28639485462191383,0.24568112053177885
105,0.2828132646532956,0.0009155738093331185,0.013803207313131107,0.17010060946279673,0.5323673447614434
106,0.6212582307993226,0.00028322273548553,0.008190075401641008,0.1768772890247452,0.19339118203880565
107,0.5581314988973523,0.0002692629276553628,0.010138081528477139,0.33379575298759506,0.0976654036589202
108,0.03360088033915297,0.0001735674654113137,0.01257262843244247,0.4569560911733411,0.49669683258965214
109,0.9868516180114072,9.389274032341703e-05,0.00037647928403826723,0.0008764030827779941,0.011801606881453191
110,0.18959663272803123,0.0005203708558404816,0.001610737364561321,0.581534165796655,0.226738093254912
111,0.43548044574486516,3.508106129101495e-05,0.008771536508788043,0.47445838755834624,0.08125454912670951
112,0.5925058503359966,0.00023618369289045524,0.054087894277754324,0.20485742825015243,0.14831264344320624
113,0.17212354838726696,0.00031168670232415053,0.003725693308305763,0.5310536361690218,0.2927854354330813
114,0.2473871066989012,0.00022602642008391714,0.02317027518997813,0.4109606151154119,0.3182559765756249
115,0.00026027105764612747,0.0005580089966739181,0.021678203607497917,0.0001320549478517081,0.9773714613903303
116,0.8375716542116014,0.0004771491541583264,0.000955353013961059,0.06528319119692802,0.09571265242335128
117,0.7214319678586785,0.000257995051952086,0.0024358011584357598,0.20301829122754278,0.07285594470339089
118,0.01994244162387607,0.0005370096693306791,0.14718825286824105,0.42099490072265067,0.41133739511590156
119,0.04526004568474133,0.0003648358245459043,0.037341261914074025,0.6878605374315703,0.22917331914506847
120,0.46695681813878703,0.04153660437368668,0.16719434176649844,0.07586218555070265,0.24845005017032532
121,0.7566040478072479,0.0005033959530958595,0.00045147575999790945,0.0074185315414363445,0.23502254893822197
122,0.883265989923776,0.0002272895842647964,0.000518286460573589,0.004453594258353702,0.1115348397730319
123,0.9717583211491638,0.00018635723245019348,0.00035250355468073694,0.00814184222727917,0.01956097583642587
124,1.031558542262733e-05,0.010307694435324958,0.009165256036438278,0.000329395761340732,0.9801873381814733
125,5.854493833391162e-05,0.0025099559132423497,0.008848670162582518,0.0014312517416314567,0.9871515772442098
126,0.9657617387455283,0.00011643004531470458,0.0001018572321312501,0.014832874801856213,0.01918709917516959
127,0.03933192597874883,0.0010183089528088673,0.15528929924234547,0.008759166310669213,0.7956012995154276
128,0.793729980609081,0.0007918905612045663,0.0010783744419974684,0.06961447531072058,0.1347852790769963
129,0.9829023923651736,0.0001388591856813009,0.000332097327565983,0.008390609241551139,0.00823604188002816
130,0.9367028535808738,6.541052653937457e-05,0.0009714640380111154,0.05250258176916369,0.00975769008541188
131,0.424789864116151,0.0002672317762004618,0.00786803808996574,0.44984080835427886,0.11723405766340388
132,0.9856536529671686,0.00011099797642222272,0.000831459894431823,0.00582060695503859,0.00758328220693885
133,0.6816105553755148,0.0004248022073761177,0.0010127149492624216,0.009990381379439873,0.3069615460884067
134,0.326062743261348,0.0010017627776188274,0.004796498207976194,0.47150899921276324,0.19662999654029373
135,0.7399533381965776,0.0001407900763990537,0.03561421375119556,0.06695971914159518,0.15733193883423258
136,0.4194430179285445,9.792032113497409e-05,0.021627813502320514,0.49751750557143565,0.06131374267656429
137,0.4687459751269367,0.00048428992639866513,0.050599580031275036,0.19653092607842765,0.28363922883696197
138,7.782423604357145e-06,0.000526734926705506,0.017890487498820974,0.00023732587986817518,0.9813376692710009
139,0.2479374769389176,0.012672700412326255,0.013126976168012373,0.4995776196792604,0.22668522680148326
140,0.03362212509729731,5.852056551622794e-05,0.00032728516394929877,0.003026201411416772,0.9629658677618204
141,0.5326747575039072,0.00035876819549510587,0.0020056694284743067,0.19318663535616737,0.27177416951595595
142,0.12881227218638455,0.006998322459680865,0.03439340051078088,0.0015803704718575955,0.8282156343712962
143,0.24322122185623374,0.0006728558076899307,0.040875503196877834,0.45962399171245355,0.2556064274267448
144,0.16746405654573318,0.00043537010513909765,0.024705860696037748,0.3817395661143737,0.4256551465387163
145,0.3048097267059151,0.00023890591880906348,0.0599367135019885,0.4181271571490214,0.2168874967242659
146,0.2668907818219147,0.0002548285980197031,0.07133885846203002,0.4439968243258212,0.2175187067922143
147,0.6863312602672992,0.001234363380609982,0.09751088013232194,0.061483859331768184,0.15343963688800089
148,0.24518051676375083,5.5613171411586345e-05,0.022237076009696193,0.67581270374585,0.056714090309291296
149,0.00017824650520661215,0.0011542916286326821,0.02277646979597776,0.00017679056014311738,0.97571420151004
150,0.06464168706058387,0.020514049092745883,0.031220068343049415,0.0019779709157324073,0.8816462245878884
151,0.11496948344921909,0.003937749808838307,0.28622279526660277,0.05523792524906837,0.5396320462262715
152,0.003705856071588538,0.0021622171383368495,0.2224587056600992,0.005336356389023452,0.766336864740952
153,0.43016355446829746,0.0002979335953911524,0.0010856660454574285,0.1412600241473185,0.42719282174353546
154,0.012040030437458762,0.0008351642644563314,0.050104225516000994,0.12260342866185127,0.8144171511202326
155,0.7289896643905912,0.00033463821989376786,0.0010734218484082301,0.013788943715056866,0.25581333182605004
156,0.8863281252145044,0.00016617964443622405,0.0002131647628793262,0.0763289585173029,0.03696357186087722
157,0.2617557337175489,7.918544714861219e-05,0.03516677777720544,0.5073992288870466,0.19559907417105038
158,9.50109710368524e-05,0.003439559004107498,0.0069138379479004265,0.0009270659034624019,0.9886245261734928
159,0.19868142182853624,0.00017072574779884668,0.030914307108100256,0.3130106707400794,0.4572228745754853
160,0.5668287124236437,0.0004321633816915123,0.0041944897597643365,0.2790053017132365,0.1495393327216638
161,0.5491064526891581,0.0007067824375484632,0.00741114217346968,0.18793393093599123,0.2548416917638324
162,0.5085660033573148,0.0005047714587565395,0.003886732748930551,0.08819861566019307,0.39884387677480504
163,2.384026332231747e-05,0.028402313823477545,0.016760782256341235,0.00028448170530000184,0.9545285819515588
164,0.9847123635876093,0.00015343434399149567,0.00016382249410786944,0.00793928977649089,0.0070310897978005235
165,0.2600936501946167,0.0002824865661338845,0.026712952020025944,0.4207475198434918,0.2921633913757318
166,0.8978120982244743,0.00024064434500040922,0.0008731765223894933,0.005609400561452313,0.09546468034668369
167,0.5923772927890887,0.0003516387479496944,0.03179953188605716,0.22845351658489807,0.14701801999200634
168,0.6182057711130349,0.0004989276216536107,0.009261122141217102,0.21694839250355127,0.1550857866205431
169,0.4643326817491073,0.00023624574871381382,0.0039013612819538026,0.5127993787630133,0.018730332457211885
170,0.6850165256632682,0.00027116241215689756,0.0005773619888402656,0.053934965131808156,0.2601999848039266
171,0.0003878163016101381,0.001090673546792871,0.07602472907418364,0.00127355752034841,0.921223223557065
172,0.3583586926889072,0.0006140156799090695,0.00401519486147661,0.29492424707857806,0.3420878496911291
173,0.29421042879991316,4.754281845552668e-05,0.2124826321188342,0.40532564015914385,0.08793375610365335
174,0.18068888766899313,0.0002144687792846512,0.16622920035725516,0.42763617226960693,0.2252312709248602
175,0.3884578458010374,0.0003455564426782611,0.00317757090631305,0.5318576436637588,0.0761613831862124
176,0.6485498115292613,0.006976969879610115,0.01223261768388594,0.0046713822998848305,0.3275692186073578
177,0.33237546335220275,0.0005310961497520579,0.050736285329980424,0.4135181821463612,0.20283897302170348
178,0.8522831665613679,0.00017011509175355656,0.007088997077021563,0.10389465815077477,0.036563063119082195
179,0.8054811662290655,0.0015602495487418357,0.007678233056133487,0.056159066392330495,0.12912128477372872
180,0.003209006705076034,0.0009922300614593712,0.0451651348424704,0.013985101788544545,0.9366485266024496
181,2.3713262344566452e-05,0.0010448851337241435,0.005404414294654874,0.0002717755719541804,0.9932552117373222
182,0.8508836660968474,0.002265841013739587,0.019226455861707556,0.006368736658895658,0.12125530036880994
183,0.4544181064509102,0.0009501010273093207,0.0037558684794129354,0.21970064031924982,0.3211752837231176
184,0.04949863162258044,0.000486060618979513,0.031110943302134656,0.19136896056439873,0.7275354038919067
185,0.5797292258689615,0.00038899204073886276,0.0023613479816381694,0.30021086062305047,0.11730957348561079
186,0.19620072077931672,0.00021253770206142275,0.013531426191247193,0.5507886173500685,0.23926669797730615
187,5.5977485237748036e-05,0.0011195223057415056,0.008788345801982149,0.0006441670169404387,0.9893919873900983
188,0.294065698187101,0.0004289678036218046,0.006468297079145309,0.3119471033709901,0.38708993355914184
189,0.7485599126217591,8.810183543030836e-05,0.0006202714764825508,0.04775176690085827,0.20297994716546988
190,0.8219998856290233,0.00016262143462182838,0.00029072383971274265,0.028103065707549467,0.14944370338909274
191,0.5400161568229569,0.000266322625692142,0.025577104927878513,0.40110205161544576,0.03303836400802678
192,0.5094084717634167,0.0004086616651201278,0.02011395524349782,0.34349758980638334,0.1265713215215819
193,0.05219221490011282,0.0003461978095517023,0.010854968846329983,0.07810688233867125,0.8584997361053343
194,0.3867493993117408,0.0005136525394711859,0.00626455684578733,0.041055656660387616,0.5654167346426131
195,0.791584950662323,4.588649385700517e-05,0.0004181581846546408,0.02467606849790257,0.1832749361612628
196,0.481297180457962,0.00044593408431928136,0.0013374178104022115,0.019525250693067656,0.49739421695424896
197,0.6135321284886907,0.0007401345785823653,0.012918520469148721,0.3357652713622258,0.037043945101352505
198,0.5549728659623838,0.00024476199439836814,0.04813725088413073,0.2906342454116514,0.10601087574743559
199,0.2167247538861655,0.0002970494125079319,0.047356437706923896,0.5082536259263781,0.22736813306802456
200,0.6653924633300171,0.0003527895169818717,0.009839532872268821,0.1653638203333695,0.1590513939473628
201,1.162140353973931e-05,0.0019904419730186152,0.01257677968560543,0.00029897654337938717,0.9851221803944569
202,0.1790352069853679,0.0015927052073389722,0.03479281743654389,0.14804005747228186,0.6365392128984674
203,0.573045185206056,0.0001639884744286143,0.00554892331405916,0.39263454185572694,0.02860736114972939
204,0.9074661527888079,9.556356423098426e-05,0.006466300708526659,0.018650507557747224,0.06732147538068706
205,0.05187335876384628,0.0004552694115869284,0.05953748265976712,0.7839198443757837,0.10421404478901598
206,0.404568291613034,0.0013982477358809374,0.015856113467818327,0.14319896191263848,0.4349783852706282
207,0.3895578826216745,0.00013976307553043108,0.01497024027024627,0.2438425260096945,0.35148958802285435
208,0.2182911384440382,0.0002111561308366243,0.09578035092883737,0.5773614221711733,0.1083559323251145
209,0.29030175011668313,0.0003972889182575307,0.03065893386827843,0.3583790343561797,0.3202629927406012
210,0.6338161921131039,0.0003840910661230662,0.003391125039981733,0.3050254901310202,0.05738310164977103
211,0.0020593509470010797,0.0023637396491405804,0.06190005735444128,0.0006250533107546267,0.9330517987386625
212,0.2072904904947581,0.00013889265839276327,0.02590735153332204,0.37695715986282746,0.38970610545069956
213,0.5679044154455387,0.00022005443306051222,0.0060733970654142395,0.3168111093827096,0.10899102367327686
214,0.8173375110517758,0.0011350563054540125,0.004761487021625265,0.028359186279547925,0.14840675934159706
215,5.395895502585479e-05,0.006340625899583981,0.01854573170231011,0.0007580915714848918,0.9743015918715952
216,0.77768680031029,0.00021184780981640166,0.00918290374832575,0.048373434284225164,0.16454501384734266
217,0.8862078731828051,0.0007390570342173916,0.0020217856152978378,0.01862004558261743,0.0924112385850624
218,0.2756239390443363,0.0006510119271842026,0.010827875836271476,0.08191596433703144,0.6309812088551765
219,0.47616399586453395,0.0005228494563975167,0.0043779649721766515,0.105819163515067,0.41311602619182486
220,0.2457641509515847,0.000398679227397206,0.031265972349729464,0.4081375099092165,0.31443368756207224
221,0.010063796887881312,0.000752630876080873,0.07298348513006568,0.8064738501777289,0.10972623692824313
222,0.002502744623611594,0.05388214372754668,0.18251286907994252,0.0002996948704804718,0.7608025476984187
223,0.18756964483029515,0.039046883670929636,0.021422683643345732,0.0011463865269211197,0.7508144013285084
224,0.5007497388909654,0.00027536449865566234,0.0012319979659071623,0.43346955263442344,0.06427334601004814
225,0.15598051212939265,6.283239644532958e-05,0.14434683206300578,0.6616077175333969,0.03800210587775927
226,0.505666161911244,0.00039439251230337504,0.004774877336924759,0.1980157865771915,0.2911487816623363
227,0.003940130593195642,0.007557419917309055,0.2974861612456235,0.0020189464163259735,0.6889973418275459
228,1.0558964578458117e-05,0.001457602836548411,0.003508949495323109,0.004262197424093609,0.9907606912794564
229,0.5800496407981165,0.0002458756129933723,0.012286226696731076,0.24464073233629785,0.1627775245558611
230,0.0015786230396750275,0.040153741570255815,0.07977749716768168,0.0001717073692930308,0.8783184308530946
231,0.9866441223693568,5.4561351768430805e-05,0.00044991413038828165,0.007427421675387249,0.005423980473099048
232,0.9876102841627835,1.8981987830248705e-05,7.964967417087042e-05,0.002555653895969985,0.0097354302792455
233,3.604593884953503e-05,0.0005761586682443977,0.0025531678199686163,0.00037007663982524546,0.9964645509331121
234,0.013317418441103217,0.0004490979487585252,0.41535399906947224,0.3731322035145099,0.19774728102615607
235,0.39725693073202906,0.00021517705035458307,0.031736315985554604,0.5504785843717692,0.020312991860292444
236,0.8006282771278866,0.00044443309206952214,0.0005696371215377838,0.0076109730384114746,0.19074667962009462
237,0.5169424782071952,0.0006632228685676334,0.007574536416102893,0.30906441758119935,0.16575534492693494
238,0.005919578551346566,0.0033855751513384934,0.013086986199266985,0.016764407623828605,0.9608434524742194
239,0.6198023271668146,0.00017227606434420842,0.0009303074140131786,0.3440864274831359,0.03500866187169199
240,0.8587946470434975,0.00021010215723738236,0.0006870560806769808,0.019716139016984286,0.12059205570160388
241,0.9824018923308608,0.00024083833147237456,0.0005362525260640771,0.0035734500844104154,0.013247566727192104
242,0.2722891371476702,0.001065923557664815,0.01718448657758227,0.3455188075953574,0.36394164512172533
243,0.9766816288986051,0.00012273006834859728,0.0004672292029702916,0.007346457705801993,0.015381954124274098
244,0.4256115535191721,0.0010191892157599249,0.021837388968270817,0.2186517531053287,0.3328801151914685
245,0.30144548674828536,0.0005961596504249731,0.04042342608132573,0.3063052953542625,0.35122963216570136
246,0.2703374559256609,0.0008529526429131347,0.03272486539596949,0.5432798061207258,0.1528049199147307
247,0.3469522818370445,0.0010752942047479084,0.014839398310593107,0.11217262927297045,0.524960396374644
248,0.3744995096410282,0.0008416556375244564,0.013510496538376033,0.14613734632656258,0.4650109918565086
249,0.22519258754553786,0.000661778529805439,0.042005798921579664,0.46744726320027286,0.2646925718028042
250,0.956328823960592,0.0008380791981429329,0.0006341517464196392,0.009443314841504716,0.0327556302533406
251,4.389568790670869e-06,0.0001350367417525442,0.0013791762057819524,0.9471067117032248,0.051374685780449916
252,0.22772692310947198,7.261288175251722e-05,0.016521330911898176,0.5220621584103147,0.23361697468656267
253,4.062041576722971e-05,0.0005661341216316296,0.015766510186645627,0.00040647275172339215,0.9832202625242321
254,0.20358660682539534,2.661476451945557e-05,0.039785081236907535,0.6491185170934318,0.10748318007974587
255,2.9922367983409537e-05,0.0006278775920725886,0.009669516504279961,0.0008046951357603649,0.9888679883999038
256,0.45042994830436583,0.00047140620805832454,0.0035841140271128916,0.3181892128232641,0.2273253186371988
257,0.2660717966465142,0.0005743642515364831,0.01896242318594607,0.03077183907586922,0.683619576840134
258,0.361307018470436,0.0003898592646507653,0.012808421431715625,0.07814063349834616,0.5473540673348515
259,0.17184195042354503,0.0004351751453585516,0.01801502233966438,0.4378705676184479,0.3718372844729842
260,0.9598253318897113,0.0001453304912408999,0.0005658024818518967,0.01198720869438528,0.02747632644281038
261,0.7620107344620055,0.0001694911449566123,0.0005110732941070029,0.045951697629796597,0.1913570034691342
262,0.7404343942418872,0.00021367365963124654,0.014508040797581568,0.1399100249875909,0.1049338663133093
263,0.8712408967854585,0.00019840704183127613,0.0011806243175449301,0.07013861293161132,0.05724145892355394
264,0.33526371360469986,0.0003639762850874692,0.004268260122526602,0.2785479243839862,0.3815561256036999
265,0.5187278259365177,0.003157212992056955,0.005480349461444256,0.3475636341299085,0.1250709774800728
266,0.27485463210114036,0.0015956854065360296,0.09526179365866962,0.13496444219760825,0.49332344663604577
267,0.003748767160167353,0.001304629375944326,0.13068680601976898,0.03414302975884225,0.8301167676852771
268,0.002118060725817287,0.014324532500472777,0.46575079217716886,0.014845684636376722,0.5029609299601644
269,2.7865745750922263e-05,0.0053657382751229835,0.017917876766800848,0.0001881699969153958,0.9765003492154098
270,0.9298579333725567,0.00032985021499435605,0.0015513242188149982,0.027616284087959835,0.04064460810567396
271,0.002121526885734195,0.0023193926378458594,0.14499929212010318,0.004796620687666308,0.8457631676686505
272,0.04002731148141758,0.012580935967013306,0.5329506166313959,0.03743057482506769,0.37701056109510545
273,0.07713300610694497,0.0006182422426909526,0.01250126614082787,0.537406424297779,0.37234106121175736
274,0.17672795086580417,0.00015110515216338843,0.1191225500115598,0.04299193570936713,0.6610064582611055
275,0.16054769023648424,0.000681192210023216,0.48782381890165977,0.10343066892999722,0.24751662972183558
276,0.00038417876604205774,0.006553186316242966,0.04089130955315407,0.0020936378621515734,0.9500776875024093
277,1.59998012203086e-05,0.000731637551585923,0.011091618096412553,0.00039708978470598004,0.9877636547660752
278,0.07387330965877882,0.026334010478135193,0.08504700544094783,0.1528524225507947,0.6618932518713435
279,0.6823628854234832,0.0009046990259492632,0.01011820938392103,0.11755230390790775,0.18906190225873862
280,0.038543337259099336,0.010152048091193485,0.042219070419545736,0.0983251734913431,0.8107603707388185
281,0.41805434302779587,0.0005284138308972042,0.018880107144557623,0.3152993522654597,0.24723778373128955
282,0.2300850025827084,0.00010419509388853149,0.041646769388421406,0.4117369440068065,0.3164270889281752
283,0.00241178863913711,0.002155706158284444,0.018910956791640184,0.01380846591156538,0.9627130824993729
284,0.8912126217652936,0.00042612794714566246,0.0009761701317724212,0.011864841608077072,0.09552023854771131
285,0.0960910450986259,0.00010956913821673509,0.12716969413842902,0.5709799027142027,0.20564978891052565
286,0.4412188637772398,0.0006099102992958792,0.046493756386155036,0.2871016385125573,0.224575831024752
287,0.00017973035766007638,0.0710906243091163,0.09677245487069355,0.0004563242586435853,0.8315008662038865
